web-scraper-order,web-scraper-start-url,category,category-href,merk,merk-href,gambar-src,nama,harga,lokasi
1519715976-89,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo Legion Y520 - 15IKBN WEID Intel i5-7300HQ-4GB DDR4-GTX 1050 4GB-15.6" FHD-DOS,Rp10.130.000,Jawa Tengah
1519716004-295,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,https://id-live-01.slatic.net/p/2/acer-z476-intel-core-i3-6006u-ram-4gb-1tb-1439-dos-silver-1510901167-23837745-ee5d21ad3eb434403ec2d698b46e1731-catalog_233.jpg,Acer Z476 - Intel Core i3-6006U - RAM 4GB - 1TB - 14' - DOS - Silver,Rp5.339.000,DKI Jakarta
1519716000-267,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,Dell Inspiron 3467 Intel Core i3 SKYLAKE / Ram 4GB / 1TB / VGA INTEL / DVDRW / 14",Rp5.548.500,Jawa Timur
1519715980-159,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,Acer Aspire E5-475G 73A3 - Core i7-7500U - DDR4 8GB - 1TB - NVIDIA 940MX 2GB GDDR5 - 14 Inch,Rp10.020.000,DKI Jakarta
1519716011-404,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,HP 14-BS 001TX (i3 VGA) Intel Core I3-6006 4GB 100GB DVDRW ATI RADEON DOS,Rp5.741.000,Jawa Timur
1519716004-327,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Laptop Gaming Acer E5-475G-341S Core I3 2GB 500GB NVIDIA 2GB DDR5 PROMO MURAH GAME Layar 14 Inch,Rp6.500.000,Jawa Timur
1519715980-125,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,Acer Aspire E5-475G-55BD KABYLAKE I I5-7200U I 8GB I 1 TB HDD I Windows 10 I NVIDIA GeForce 940MX 2 GB I 14inchi I DVDRW I Grey,Rp8.448.000,Jawa Timur
1519715960-16,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,"Dell Inspiron 7567 - Ci7-7700HQ - RAM 8GB - HDD 1TB - GTX1050Ti 4GB- 15,6 Inch - Hitam",Rp14.010.000,Sumatera Utara
1519716011-376,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,https://id-live-01.slatic.net/p/2/hp-14-bs011tu-black-intel-core-i3-6006u4gb500gbintel-hd6201434dos-1503387368-30240083-8357f385a6bebac5422364df4cd10e08-catalog_233.jpg,HP 14-BS011TU BLACK - [Intel Core i3-6006U/4GB/500GB/Intel HD620/14"/DOS],Rp4.898.000,DKI Jakarta
1519716011-395,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,HP 14-BW008AU - AMD A4-9120 - RAM 4GB - 500GB - 14' - Windows 10 - Natural Silver,Rp3.799.000,DKI Jakarta
1519715986-169,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,ASUS FX553VD - i7 7700HQ/ 8GB/ 1TB HDD/ GTX1050 2GB/ DOS/ 15.6"FHD,Rp11.888.000,
1519715997-240,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba L840-1015B - 2GB - Intel Core i5-2310M - 14" - Hitam,Rp6.899.000,
1519715997-217,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba C55 - B1057 - Core i3 - 4GB - 15.6" - Hitam,Rp4.655.000,
1519715976-81,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,https://id-live-02.slatic.net/p/2/lenovo-legion-y520-i7-7700hq-8gb-1tb-gtx1050-w10-15634ips-fhd-1514571615-06986727-8489f9f93b406759846a25e2f32b96c8-catalog_233.jpg,LENOVO LEGION Y520 - i7 7700HQ - 8GB - 1TB - GTX1050 - W10 - 15.6"IPS FHD,Rp13.888.000,DKI Jakarta
1519715993-202,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/xiaomi/?&from=onesearch_category_9110,https://id-live-02.slatic.net/p/2/xiaomi-mi-notebook-air-133-inch-windows-10-silver-1516250651-48295518-3d9609a5d80f4f3f04a0f449a2f45275-catalog_233.jpg,Xiaomi Mi Notebook Air 13.3 Inch Windows 10 - Silver,Rp12.550.000,Jawa Timur
1519716004-321,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Acer One 10-S100X - 2GB RAM - Quad Core Z3735F - 10.1" - Silver,Rp4.500.000,Jawa Timur
1519715960-36,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,Dell Inspiron 14-5468 - Intel Core I5-7200 - 4GB - 500GB - VGA - 14" - Windows 10 - Black Texture,Rp8.599.000,DKI Jakarta
1519716011-383,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,HP14-BS012TU Intel Core i3-6006U White,Rp4.999.000,Jawa Barat
1519715993-206,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/xiaomi/?&from=onesearch_category_9110,,Xiaomi Mi Notebook Air 12.5 Inch Windows 10 - Gold,Rp11.750.000,DKI Jakarta
1519716016-416,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,https://id-live-02.slatic.net/p/2/laptop-asus-x441u-core-i3-layar-14inch-slim-laptop-i3-murah-1509264531-76644535-f86f144739d77ba71fed8dbea020acec-catalog_233.jpg,Laptop Asus X441U Core i3 Layar 14inch SLIM LAptop i3 Murah,Rp5.500.000,DKI Jakarta
1519715997-228,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,"Toshiba C50T-B1932 - 15,6"" Touchscreen - Intel Core i3-5005U - RAM 4GB - Windows 10 - Hitam",Rp5.515.000,
1519715976-98,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo Gaming IDEAPAD 700 - i7 6700HQ - 8GB DDR4 - 1TB HDD - GTX950M 4GB - Windows 10 - 15.6" FHD IPS (1090X1080),Rp12.105.000,DKI Jakarta
1519715976-117,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo IP310 14LKB Core i5 7200 - RAM 8GB - HDD 1TB - NVIDIA GT920MX 2GB - 14 Inch - Hitam,Rp10.005.000,DKI Jakarta
1519715960-13,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,Dell Inspiron 15 7567 - Ci5-7300HQ - 4GB - 1TB - GTX1050 - 15.6" - Win10 - Black,Rp12.499.000,DKI Jakarta
1519715997-231,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,"Toshiba C55-B1044 - 15.6"" - Intel Core I3 4005M 1,7 GHz - 4GB RAM - Putih",Rp4.900.000,
1519715986-168,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,Asus ROG GL553VD FY380  HDD 1TB 7200rp +128GB SSD + RAM 16GB + ROG Backpack,Rp15.999.000,Jawa Barat
1519715960-24,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,DELL INSPIRON 15-7567 - i7 7700HQ - 16GB - 256GB - 1TB - GTX1050Ti - W10 - 15.6"FHD - RED,Rp17.788.000,Jawa Barat
1519716016-443,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Asus X441UV-GA240T - Intel Core i3-7100U - RAM 4GB - 1TB - Nvidia GT920MX - 14' - Windows 10 - Black,Rp6.189.000,DKI Jakarta
1519716004-311,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,"Acer Aspire E5 475G-341S with NVIDIA Geforce 940MX 2GB  Ram 4GB Layar 14,0"" HD",Rp6.072.900,Jawa Timur
1519715986-165,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,Asus ROG GL503VD-FY380T - Intel Core i7-7700HQ - RAM 16GB - 1TB + 128GB SSD - Nvidia GTX1050 - 15.6' - Windows 10 - Black,Rp16.389.000,DKI Jakarta
1519715971-67,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,Hp Omen 15 Ce085Tx Black,Rp15.299.000,Sumatera Utara
1519716007-370,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo G41-35 - AMD A8-7410 - VGA R5 M430 2GB - 4GB RAM - 500GB - 14" - Hitam,Rp5.499.000,DKI Jakarta
1519715980-135,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,Acer Aspire E5-475G-73A3 CORE i7-7500U 4GB 1TB NVIDIA 940MX 2GB GDDR5,Rp9.350.000,Jawa Timur
1519715986-176,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,ASUS Laptop ROG GL 552-X-(KBL)- DM409T - 15.6 inch - Intel i7 - 1000GB HD - Windows10 - Hitam,Rp12.392.000,DKI Jakarta
1519716007-364,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo IdeaPad 120S-11IAP - Intel Celeron N3350 - RAM 2GB - 500GB - 11.6' - Windows 10 - Denim Blue,Rp3.089.000,DKI Jakarta
1519715997-245,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba - C55-B1044 - Intel Core i3-4005 - 4GB - 15.6 "- Putih + Gratis Tas Notebook,Rp5.205.000,
1519715976-85,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo IdeaPad 310-14 - RAM 4GB - Intel Core i5-6200U - GT920MX-2GB - 14"LED - Win10 - Black/Silver,Rp9.000.000,DKI Jakarta
1519715986-196,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,Laptop Gaming ALIENWARE GP62 6QF,Rp3.500.000,Jawa Barat
1519715997-244,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,"Toshiba C55 - B1177 - 15.6"" - Intel Celeron N2840 2,16GHz - 2GB RAM - Hitam",Rp3.878.000,
1519715976-112,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo Ideapad 320-14ISK AMD A4-9120-RAM 4GB DDR4-HDD 500 GB-RADEON R3-14inch LAPTOP,Rp7.244.580,Jawa Barat
1519715980-136,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,ACER Aspire E5 475G-55BD  i5-7200U RAM 8GB HDD 1TB VGA NVIDIA GeForce 940MX 2GB Windows 10,Rp8.548.900,Jawa Timur
1519715980-146,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,ACER PREDATOR 15-G9-592- RAM 16 - i7-6700HQ - GTX970M-6GB - 256GB SSD + 1TB - 15.6" FHD - Win10 - Black(Black),Rp38.999.000,DKI Jakarta
1519715997-225,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,"TOSHIBA C55T Touchscreen Core I3 4005 Ram 4GB Hardisk 500GB Windows 8 LCD 15,6""",Rp5.550.000,
1519716007-337,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo Yoga 310 - Intel N3350 - 4GB - 1TB - 11.6" Touchscreen -  Win 10 - Putih,Rp4.350.000,DKI Jakarta
1519715960-33,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,"DELL Pandora Gaming 15-7566 - RAM 8GB - i7-6700HQ - GTX960M-4GB - 15,6"" FHD - Win10 - Black(Black)",Rp18.999.000,DKI Jakarta
1519715971-62,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP Probook 440 G4 Resmi (Intel®Core™ i7 7500U-8Gb-nVidia GT930MX 2Gb-256Gb SSD-14"-Win10) Silver,Rp16.000.000,DKI Jakarta
1519716011-384,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,HP 14-BS001TX BLACK - [Intel Core i3-6006U/4GB/500GB/R520/14"/DOS],Rp5.609.000,
1519715997-226,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba TECRA C50 C2017 - Core i3 5005 - RAM 4GB - HDD 500GB - 15.6" - Windows 7 Pro - Hitam,Rp5.416.000,
1519715971-78,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP 14-ac151TX - RAM 4GB - Intel Core i5-6200U - Radeon R5-2GB - 14"LED - Windows 10 - Merah,Rp11.000.000,DKI Jakarta
1519715971-49,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,Asus A405UR-BV025 Notebook - Gold [i3-7100/4 GB/1 TB/GT930 2GB/14 Inch],Rp6.269.000,Jawa Timur
1519716000-289,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,"Dell Inspiron 3467 [Ci3-6006U, 4GB, 500GB, AMD 2GB, Ubuntu] Hitam",Rp5.850.000,DKI Jakarta
1519715980-126,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,"ACER GAMING Terbaik Aspire F5-573G-71MS - NVIDIA GeForce 940MX 4 GB GDDR5- Core I7-7500U - 8GB DDR4 - HDD 1TB - 15,6""",Rp13.000.000,DKI Jakarta
1519715997-251,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,PROMO - Toshiba P745-S4102 Core i3-2350M RAM 6GB HDD 750 Layar 14 Inch Dvdrw - Win 7 Ori,Rp4.500.000,
1519715976-86,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,"Lenovo Legion Y520 - 66ID Win10, RAM 6GB, GTX1050 4GB, 1TB, 15'6 IPS FHD",Rp10.999.900,Banten
1519715960-40,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,INSPIRON 13-5378 corei5-7200U-WIN10,Rp10.890.000,DKI Jakarta
1519715971-74,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP Envy TS 15-AE039TX - 15.6" - Intel i7-5500 - 8GB RAM - Silver,Rp17.599.000,DKI Jakarta
1519715971-43,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,https://id-live-02.slatic.net/p/2/hp-15-ba029ax-silver-amd-a10-9600p-8gb-r8-m445dx-2gb-156-windows-10-1500620713-10090233-80e7dd3f2c6ff60527d7236073d29392-catalog_233.jpg,HP 15-BA029AX SILVER - AMD A10-9600P - 8GB - R8 M445DX 2GB - 15.6" - Windows 10,Rp7.399.000,DKI Jakarta
1519716011-380,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,HP 14-BS012TU - Intel Core i3-6006U - 4GB - 500GB - 14" - Dos - White,Rp4.897.000,
1519715980-123,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,https://id-live-03.slatic.net/p/2/acer-nitro-5-amd-fx9830p-8gb-128gb-1tb-rx550-dos-15634fhd-1515378857-63599657-f602c7fb8e85addaab2e5e0f8d4ba91e-catalog_233.jpg,ACER NITRO 5 - AMD FX9830P - 8GB - 128GB - 1TB - RX550 - DOS - 15.6"FHD,Rp11.777.000,DKI Jakarta
